data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2022,47353949,155327433,1,2022-06-25,1,N,13B,24,21,F,20,40,R,,,21,
2022,47353934,155327318,1,2022-06-25,1,N,290,26,23,F,20,40,U,,,23,
2022,47353929,155327308,1,2022-06-25,1,N,13C,38,35,M,20,20,N,,,35,
2022,47353905,155327199,1,2022-06-25,1,N,13B,53,50,F,20,20,R,,,50,
2022,47353898,155327163,1,2022-06-25,1,N,13B,30,27,F,20,20,N,,,27,
2022,50130080,165443995,1,2022-06-25,1,N,13C,63,60,M,20,20,R,,,60,
2022,47353888,155327103,1,2022-06-27,3,N,290,43,40,F,20,20,U,,,40,
2022,47353942,155327378,1,2022-06-25,1,N,13B,49,46,M,98,10,U,,,46,
2022,47353938,155327364,1,2022-06-25,1,N,13B,31,28,F,20,20,U,,,28,
2022,47353939,155327364,2,2022-06-25,1,N,520,34,31,M,20,20,R,,,31,
2022,48102254,158095894,1,2022-08-15,3,N,09A,22,19,M,98,20,U,,,19,
2022,48102273,158096014,1,2022-06-25,1,N,520,36,33,F,10,10,N,,,33,
2022,51560183,170434372,1,2023-04-18,3,N,13B,45,42,M,20,20,U,,,42,
2022,47353922,155327267,1,2022-06-25,1,N,13B,35,32,M,10,40,U,,,32,
2022,47353887,155327100,1,2022-06-25,1,N,120,47,44,M,20,20,R,,,44,
2022,47353903,155327192,1,2022-06-25,1,N,13B,27,24,F,20,20,R,,,24,
2022,47353953,155327453,1,2022-06-25,1,N,520,21,18,M,20,20,R,,,18,
2022,48102221,158095738,1,2022-06-25,1,N,13B,29,26,F,10,10,N,,,26,
2022,48102222,158095738,2,2022-06-25,1,N,13B,28,25,F,10,10,U,,,25,
2022,47353945,155327397,1,2022-06-25,1,N,13B,52,49,M,20,20,U,,,49,
2022,47353912,155327237,1,2022-06-25,1,N,13B,29,26,M,20,20,U,,,26,
2022,47353900,155327169,1,2022-06-26,1,N,13B,33,30,M,20,40,U,,,30,
2022,47353919,155327255,1,2022-06-26,1,N,13B,27,24,F,20,40,U,,,24,
2022,47353917,155327249,1,2022-06-26,1,N,290,21,18,M,20,20,U,,,18,
2022,47353918,155327249,2,2022-06-26,1,N,520,21,18,M,20,40,R,,,18,
2022,47354054,155327944,1,2022-06-26,1,N,520,34,31,M,20,20,R,,,31,
2022,47353895,155327151,1,2022-06-26,1,N,13B,21,18,M,20,20,R,,,18,
2022,47353893,155327148,1,2022-06-26,1,N,520,23,20,M,20,20,R,,,20,
2022,47353874,155327042,1,2022-06-26,1,N,13B,30,27,F,20,20,U,,,27,
2022,47354062,155327980,1,2022-06-26,1,N,13B,51,48,M,98,10,U,,,48,
2022,50130077,165443981,1,2022-06-26,1,N,520,45,42,M,20,40,U,,,42,
2022,49808267,164156606,1,2022-12-13,3,N,09A,26,23,M,20,20,R,,,23,
2022,49195133,162028230,1,2022-06-26,1,N,520,30,27,M,20,20,U,,,27,
2022,47354055,155327951,1,2022-06-26,1,N,520,31,28,M,20,40,U,,,28,
2022,51560117,170434038,1,2023-02-09,3,N,09A,21,18,M,20,20,R,,,18,
2022,47764551,156855643,1,2022-06-26,1,N,11D,41,38,M,10,20,U,,,38,
2022,47353915,155327240,1,2022-06-26,1,N,13B,34,31,M,20,40,U,,,31,
2022,47353908,155327218,1,2022-06-26,1,N,13B,68,65,F,20,20,R,,,65,
2022,48102224,158095744,1,2022-06-26,1,N,520,33,30,M,10,20,U,,,30,
2022,47353958,155327468,1,2022-06-26,1,N,13C,19,16,M,20,20,R,R,,16,
2022,47353954,155327455,1,2022-06-26,1,N,13B,29,26,F,20,20,R,,,26,
2022,47353891,155327143,1,2022-06-26,1,N,13B,54,51,M,20,20,R,,,51,
2022,48102256,158095905,1,2022-06-26,1,N,13B,56,53,M,20,20,R,,,53,
2022,47354061,155327979,1,2022-06-26,1,N,13B,28,25,F,20,20,U,,,25,
2022,47353924,155327276,1,2022-06-26,1,N,13B,21,18,F,20,20,U,,,18,
2022,47353882,155327082,1,2022-06-26,1,N,13A,47,44,F,20,20,R,,,44,
2022,47353883,155327082,2,2022-06-26,1,N,13A,47,44,M,20,40,R,,,44,
2022,47353925,155327297,1,2022-06-26,1,N,13B,43,40,F,20,20,R,,,40,
2022,47353937,155327338,1,2022-06-26,1,N,520,58,55,M,10,10,N,,,55,
2022,48102249,158095880,1,2022-06-26,1,N,290,27,24,M,20,40,U,,,24,
2022,47353928,155327307,1,2022-06-26,1,N,13A,27,24,F,20,40,R,,,24,
2022,47354052,155327939,1,2022-06-26,1,N,13B,30,27,F,20,20,U,,,27,
2022,47354058,155327971,1,2022-06-26,1,N,13B,69,66,M,10,10,R,,,66,
2022,47354059,155327971,2,2022-06-26,1,N,35A,54,51,M,10,10,U,,,51,
2022,47354056,155327958,1,2022-06-26,1,N,520,23,20,M,20,20,N,,,20,
2022,47353930,155327309,1,2022-06-26,1,N,520,27,24,M,20,40,U,,,24,
2022,47354053,155327943,1,2022-06-26,1,N,520,25,22,M,20,40,U,,,22,
2022,47353940,155327367,1,2022-06-26,1,N,520,22,19,M,20,20,U,,,19,
2022,47353951,155327437,1,2022-06-26,1,N,13C,45,42,M,20,20,R,,,42,
2022,47353913,155327238,1,2022-06-26,1,N,13B,47,44,M,20,40,U,,,44,
2022,48102209,158095687,1,2022-06-26,1,N,520,38,35,M,20,20,R,,,35,
2022,47353890,155327136,1,2022-06-26,1,N,13B,39,36,M,20,20,R,,,36,
2022,47353977,155327594,1,2022-06-27,1,N,520,38,35,M,20,20,N,,,35,
2022,47353978,155327595,1,2022-06-27,1,N,13B,44,41,M,20,20,U,,,41,
2022,47354002,155327709,1,2022-06-27,1,N,290,42,39,M,20,20,U,,,39,
2022,48102212,158095700,1,2022-06-27,1,N,13C,37,34,M,20,20,R,,,34,
2022,48102246,158095863,1,2022-06-27,1,N,13B,54,51,M,20,20,R,,,51,
2022,47764507,156855342,1,2022-06-30,3,N,13A,25,22,M,20,20,R,,,22,
2022,47353947,155327410,1,2022-06-27,1,N,520,48,45,M,20,40,U,,,45,
2022,47354025,155327768,1,2022-06-27,1,N,23H,52,49,M,20,20,R,,,49,
2022,48102237,158095789,1,2022-06-27,1,N,120,48,45,M,20,20,R,,,45,
2022,47353962,155327475,1,2022-06-27,1,N,13B,33,30,F,20,20,U,,,30,
2022,47353997,155327681,1,2022-06-27,1,N,23H,62,59,M,20,20,R,,,59,
2022,47354004,155327722,1,2022-06-27,1,N,35A,32,29,M,20,20,N,,,29,
2022,47354005,155327722,2,2022-06-27,1,N,35A,31,28,M,20,20,U,,,28,
2022,48102269,158095977,1,2022-06-27,1,N,120,24,21,M,20,20,R,,,21,
2022,48102270,158095977,2,2022-07-02,3,N,120,26,23,M,20,20,U,,,23,
2022,49808194,164156405,1,2022-11-21,3,N,290,53,50,F,20,20,R,,,50,
2022,50637218,167255587,1,2022-06-27,1,C,11D,46,43,M,20,20,R,,,43,
2022,48980509,161264347,1,2022-06-28,3,N,13B,31,28,M,20,20,U,,,28,
2022,50637228,167255614,1,2022-06-27,1,M,11D,46,43,M,20,20,R,,,43,
2022,47353965,155327481,1,2022-06-27,1,N,13B,33,30,M,20,20,U,,,30,
2022,47353995,155327670,1,2022-06-27,1,N,13C,40,37,M,20,20,U,,,37,
2022,47353974,155327580,1,2022-06-27,1,N,13B,34,31,F,20,20,U,,,31,
2022,47353970,155327555,1,2022-06-27,1,N,220,25,22,M,20,20,R,,,22,
2022,47353971,155327555,2,2022-06-27,1,N,13B,32,29,M,20,20,R,,,29,
2022,47353960,155327473,1,2022-06-27,1,N,520,33,30,M,20,20,R,,,30,
2022,51101409,168909085,1,2023-02-01,3,N,13B,45,42,F,20,20,R,,,42,
2022,48102257,158095909,1,2022-06-27,1,N,520,33,30,F,20,20,R,,,30,
2022,47353994,155327655,1,2022-06-27,1,N,13B,54,51,M,20,20,R,,,51,
2022,47354028,155327801,1,2022-06-27,1,N,120,18,15,F,20,40,U,R,,15,
2022,47354029,155327801,2,2022-06-27,1,N,120,18,15,F,20,40,U,R,,15,
2022,47353569,155325128,1,2022-06-28,1,M,520,28,25,M,20,20,U,,,25,
2022,47354000,155327692,1,2022-06-28,1,N,520,24,21,M,20,20,U,,,21,
2022,48980534,161264467,1,2022-06-27,1,N,290,36,33,M,20,40,U,,,33,
2022,47354046,155327876,1,2022-06-28,1,N,520,37,34,M,98,40,U,,,34,
2022,48102206,158095678,1,2022-06-28,1,N,520,25,22,M,20,20,N,,,22,
2022,47354018,155327748,1,2022-06-28,1,N,13B,22,19,F,20,20,U,,,19,
2022,48102264,158095949,1,2022-06-28,1,N,13B,46,43,F,20,20,R,,,43,
2022,47354010,155327733,1,2022-06-28,1,N,13B,34,31,M,10,10,U,,,31,
2022,47353976,155327586,1,2022-06-28,1,N,290,49,46,M,20,20,U,,,46,
2022,47353972,155327561,1,2022-06-28,1,N,13B,31,28,M,20,10,N,,,28,
2022,47353973,155327565,1,2022-06-28,1,N,35A,32,29,M,20,40,R,,,29,
2022,47353975,155327585,1,2022-06-28,1,N,13B,49,46,M,10,40,U,,,46,
2022,48102248,158095868,1,2022-08-15,3,N,13C,67,64,M,10,40,U,,,64,
2022,47353979,155327598,1,2022-06-28,1,N,220,31,28,F,98,10,U,,,28,
2022,47353980,155327598,2,2022-06-28,1,N,220,37,34,M,98,20,U,,,34,
2022,47353981,155327598,3,2022-06-28,1,N,220,37,34,F,10,40,U,,,34,
2022,47353982,155327598,4,2022-06-28,1,N,220,45,42,F,10,20,N,,,42,
2022,47353983,155327598,5,2022-06-28,1,N,220,30,27,M,10,20,N,,,27,
2022,47353984,155327598,6,2022-06-28,1,N,220,40,37,F,10,40,U,,,37,
2022,48102240,158095814,1,2022-08-23,3,N,13A,32,29,M,20,20,U,,,29,
2022,48102263,158095946,1,2022-07-11,1,C,13B,27,24,M,20,20,U,,,24,
2022,48102160,158095519,1,2022-06-29,3,M,23D,40,37,M,20,20,R,,,37,
2022,47354027,155327785,1,2022-06-28,1,N,520,32,29,M,20,20,R,,,29,
2022,47353993,155327653,1,2022-06-28,1,N,520,25,22,M,20,20,R,,,22,
2022,47353963,155327476,1,2022-06-28,1,N,13B,30,27,M,20,20,R,,,27,
2022,47353932,155327314,1,2022-06-28,1,N,13A,26,23,M,20,20,U,,,23,
2022,47354007,155327726,1,2022-06-28,1,N,13B,37,34,M,10,20,N,,,34,
2022,47354003,155327713,1,2022-06-28,1,N,13C,32,29,F,20,20,R,,,29,
2022,47764536,156855569,1,2022-07-02,1,N,13A,49,46,M,20,20,R,,,46,
2022,47353952,155327451,1,2022-06-28,1,N,13B,60,57,F,20,20,R,,,57,
2022,47353991,155327648,1,2022-06-28,1,N,520,27,24,M,20,20,N,,,24,
2022,47353992,155327648,2,2022-06-28,1,N,520,28,25,M,20,20,N,,,25,
2022,47354026,155327769,1,2022-06-28,1,N,13B,44,41,M,20,20,R,,,41,
2022,47354037,155327836,1,2022-06-28,1,N,13B,25,22,F,20,40,R,,,22,
2022,47353959,155327470,1,2022-06-28,1,N,13B,64,61,M,20,20,N,,,61,
2022,48468169,159379436,1,2022-06-28,1,N,13C,41,38,M,20,40,R,,,38,
2022,47353990,155327641,1,2022-06-28,1,N,13B,49,46,F,20,20,R,,,46,
2022,47353999,155327690,1,2022-06-28,3,N,520,38,35,M,20,20,R,,,35,
2022,48102227,158095759,1,2022-06-28,1,N,13B,33,30,F,20,20,R,,,30,
2022,47353985,155327606,1,2022-06-29,1,N,13B,38,35,M,20,20,U,,,35,
2022,48102218,158095727,1,2022-06-29,1,N,13B,38,35,M,20,20,U,,,35,
2022,47353935,155327323,1,2022-06-29,1,N,13B,24,21,F,20,20,R,,,21,
2022,47353955,155327461,1,2022-06-29,1,N,13B,49,46,M,10,40,U,,,46,
2022,47354023,155327765,1,2022-06-29,1,N,13B,25,22,M,98,40,U,,,22,
2022,47354013,155327743,1,2022-06-29,1,N,13C,31,28,F,20,20,N,,,28,
2022,47354044,155327867,1,2022-06-29,1,N,35A,27,24,M,20,40,U,,,24,
2022,47354022,155327758,1,2022-06-29,1,N,13A,24,21,M,20,20,R,,,21,
2022,47764570,156855777,1,2022-07-05,3,N,13C,79,76,M,20,20,U,,,76,
2022,47354036,155327833,1,2022-06-29,1,N,13A,24,21,M,20,40,U,,,21,
2022,47353996,155327671,1,2022-06-29,1,N,520,22,19,M,20,40,U,,,19,
2022,47353998,155327685,1,2022-06-29,1,N,13C,48,45,M,10,10,R,,,45,
2022,47354032,155327814,1,2022-06-29,1,N,35A,42,39,M,20,20,R,,,39,
2022,47354019,155327751,1,2022-06-29,1,N,520,20,17,M,20,40,N,R,,17,
2022,47354014,155327744,1,2022-06-29,1,N,520,24,21,M,20,20,U,,,21,
2022,47353989,155327637,1,2022-06-29,1,N,520,29,26,M,20,20,N,,,26,
2022,47764603,156855934,1,2022-06-29,1,N,520,32,29,M,20,40,U,,,29,
2022,47354020,155327753,1,2022-06-29,1,N,13B,24,21,M,20,20,U,,,21,
2022,47354021,155327753,2,2022-06-29,1,N,13C,28,25,F,20,20,U,,,25,
2022,47764578,156855835,1,2022-06-29,1,N,35A,21,18,M,20,20,R,,,18,
2022,48102247,158095866,1,2022-06-29,1,N,35A,22,19,M,20,40,R,,,19,
2022,47354016,155327746,1,2022-06-29,1,N,35A,29,26,M,20,20,U,,,26,
2022,47354017,155327746,2,2022-06-29,1,N,35A,30,27,M,20,20,R,,,27,
2022,47354011,155327735,1,2022-06-29,1,N,35A,38,35,M,20,40,R,,,35,
2022,47354034,155327829,1,2022-06-29,1,N,35A,52,49,M,20,40,R,,,49,
2022,47354035,155327829,2,2022-06-29,1,N,35A,64,61,M,20,40,R,,,61,
2022,47354001,155327696,1,2022-06-29,1,N,13B,27,24,M,20,40,U,,,24,
2022,47354009,155327728,1,2022-06-29,1,N,520,50,47,M,20,40,R,,,47,
2022,47354038,155327844,1,2022-06-29,3,N,13B,40,37,F,20,40,U,,,37,
2022,47354039,155327844,2,2022-06-29,1,N,13A,74,71,M,20,20,R,,,71,
2022,48102225,158095750,1,2022-06-29,1,N,13B,27,24,F,20,20,R,,,24,
2022,47354006,155327723,1,2022-06-29,1,N,23H,53,50,M,20,40,R,,,50,
2022,47764569,156855773,1,2022-06-29,1,N,120,38,35,M,20,20,R,,,35,
2022,47764554,156855660,1,2022-06-29,1,N,13A,32,29,M,20,40,U,,,29,
2022,47764606,156855951,1,2022-06-30,1,N,13B,44,41,M,20,20,R,,,41,
2022,47354008,155327727,1,2022-06-29,1,N,13B,23,20,F,20,20,R,,,20,
2022,47354012,155327737,1,2022-06-30,1,N,13B,36,33,F,20,20,R,,,33,
2022,48468216,159379702,1,2022-09-08,1,M,520,35,32,M,20,40,U,,,32,
2022,47353987,155327632,1,2022-06-30,3,N,26A,53,50,M,98,40,U,,,50,
2022,48102243,158095828,1,2022-06-30,1,N,13B,55,52,M,20,40,U,,,52,
2022,47764543,156855611,1,2022-06-30,1,N,290,51,48,F,20,40,R,,,48,
2022,47764571,156855778,1,2022-07-04,3,N,290,30,27,M,20,20,U,,,27,
2022,47764572,156855782,1,2022-06-30,1,N,11D,28,25,M,20,20,U,,,25,
2022,47354015,155327745,1,2022-06-30,1,N,13B,31,28,M,20,20,R,,,28,
2022,47764638,156856064,1,2022-06-30,1,C,520,30,27,M,20,20,N,,,27,
2022,47354024,155327767,1,2022-06-30,1,N,13B,32,29,F,20,40,U,,,29,
2022,47764552,156855647,1,2022-06-30,1,N,13B,21,18,M,20,20,U,,,18,
2022,47764537,156855572,1,2022-06-30,1,N,13A,40,37,M,20,20,R,,,37,
2022,50637189,167255472,1,2022-06-30,1,N,520,23,20,M,20,20,U,,,20,
2022,50637190,167255472,2,2022-06-30,1,N,520,22,19,M,20,20,R,,,19,
2022,47764562,156855716,1,2022-06-30,1,N,35A,26,23,M,20,20,R,,,23,
2022,47764566,156855728,1,2022-06-30,1,N,290,47,44,M,20,40,U,,,44,
2022,47764574,156855791,1,2022-06-30,1,N,280,20,17,M,20,40,U,R,,17,
2022,47764532,156855541,1,2022-06-30,1,N,520,65,62,M,20,40,R,,,62,
2022,47764559,156855684,1,2022-06-30,1,M,520,30,27,M,20,20,N,,,27,
2022,47764545,156855623,1,2022-06-30,1,N,13B,41,38,M,20,40,U,,,38,
2022,47764547,156855629,1,2022-06-30,1,N,520,42,39,M,20,20,R,,,39,
2022,47764548,156855629,2,2022-06-30,1,N,520,38,35,M,20,40,R,,,35,
2022,49808205,164156429,1,2022-12-01,3,N,13C,34,31,M,20,20,R,,,31,
2022,47764558,156855678,1,2022-07-01,1,N,13B,38,35,M,20,40,U,,,30,40
2022,47764567,156855736,1,2022-07-01,1,N,290,33,30,M,20,40,U,,,30,
2022,47764560,156855685,1,2022-07-01,1,N,520,19,16,M,10,10,R,R,,16,
2022,48102255,158095896,1,2022-07-01,1,N,290,30,27,M,10,20,N,,,27,
2022,47764535,156855556,1,2022-07-01,1,N,520,55,52,M,20,40,U,,,52,
2022,47764553,156855651,1,2022-07-01,1,N,13B,62,59,M,20,20,U,,,59,
2022,47764563,156855723,1,2022-07-01,1,N,520,27,24,M,20,40,N,,,24,
2022,47764546,156855628,1,2022-07-01,1,N,220,51,48,M,10,10,R,,,48,
2022,47764544,156855622,1,2022-07-01,1,N,290,30,27,F,20,20,R,,,27,
2022,48102239,158095807,1,2022-07-01,1,N,13B,35,32,M,20,20,R,,,32,
2022,47764534,156855546,1,2022-07-01,1,N,290,32,29,F,20,40,U,,,29,
2022,47764580,156855844,1,2022-07-01,1,N,13A,29,26,F,20,20,R,,,26,
2022,47764533,156855544,1,2022-07-01,1,N,290,55,52,F,20,40,U,,,52,
2022,47764555,156855672,1,2022-07-01,1,N,720,31,28,F,20,20,R,,,28,
2022,47764576,156855823,1,2022-07-01,1,N,13B,40,37,M,20,40,U,,,37,
2022,51560164,170434261,1,2023-04-13,3,N,09A,24,21,M,20,40,U,,,21,
2022,51560165,170434261,2,2022-10-25,3,N,09A,22,19,M,20,40,U,,,19,
2022,47764538,156855575,1,2022-07-01,1,N,13B,49,46,F,20,40,R,,,46,
2022,48468272,159379997,1,2022-07-01,1,N,13C,31,28,M,20,40,U,,,28,
2022,47764541,156855597,1,2022-07-01,1,N,13B,27,24,M,20,20,U,,,24,
2022,48102229,158095762,1,2022-07-01,1,N,13B,32,29,M,20,20,U,,,29,
2022,47764561,156855712,1,2022-07-01,1,N,35A,31,28,M,20,20,R,,,28,
2022,47764598,156855918,1,2022-07-01,1,N,13B,25,22,M,20,20,R,,,22,
2022,47764564,156855724,1,2022-07-01,1,N,520,23,20,M,20,40,U,,,20,
2022,47764565,156855724,2,2022-07-01,1,N,520,21,18,M,20,20,R,,,18,
2022,48980531,161264456,1,2022-08-26,3,N,13B,44,41,M,20,20,U,,,41,
2022,47764530,156855522,1,2022-07-01,1,N,13B,20,17,F,20,20,U,R,,17,
2022,47764575,156855792,1,2022-07-01,1,N,13B,45,42,M,20,40,U,,,42,
2022,47764605,156855947,1,2022-07-01,1,N,290,53,50,M,20,20,U,,,50,
2022,49195156,162028307,1,2022-07-02,1,N,13B,23,20,F,20,20,N,,,20,
2022,47764645,156856091,1,2022-07-02,1,N,520,32,29,M,20,20,R,,,29,
2022,48102214,158095711,1,2022-07-02,1,N,13C,28,25,M,20,20,N,,,25,
2022,47764601,156855925,1,2022-07-02,1,N,13B,31,28,M,20,20,U,,,28,
2022,47764622,156856019,1,2022-07-02,1,N,13B,41,38,M,10,10,R,,,38,
2022,47764621,156856013,1,2022-07-02,1,N,13B,24,21,M,10,10,U,,,21,
2022,47764604,156855944,1,2022-07-02,1,N,13B,43,40,M,20,40,R,,,40,
2022,47764660,156856156,1,2022-07-02,1,N,11D,38,35,M,98,10,U,,,35,
2022,47764618,156856006,1,2022-07-02,1,N,13B,49,46,M,20,20,U,,,46,
2022,47764670,156856213,1,2022-07-02,1,N,13B,42,39,M,20,40,U,,,39,
2022,47764619,156856007,1,2022-07-02,1,N,13B,25,22,M,20,20,U,,,22,
2022,47764661,156856160,1,2022-07-02,1,N,13B,39,36,F,20,20,R,,,36,
2022,47764643,156856084,1,2022-07-02,1,N,250,62,59,M,20,20,U,,,59,
2022,47764664,156856178,1,2022-07-02,3,N,13B,29,26,F,20,20,R,,,26,
2022,47764634,156856046,1,2022-07-02,1,N,13B,36,33,M,20,40,R,,,33,
2022,47764629,156856039,1,2022-07-02,1,N,13B,41,38,M,20,40,U,,,38,
2022,47764657,156856150,1,2022-07-02,1,N,35A,43,40,M,20,40,U,,,40,
2022,47764608,156855963,1,2022-07-02,1,N,35A,29,26,M,20,20,R,,,26,
2022,47764656,156856146,1,2022-07-02,1,N,120,59,56,M,20,40,R,,,56,
2022,47764637,156856060,1,2022-07-02,1,N,13B,67,64,M,20,20,U,,,64,
2022,47764620,156856009,1,2022-07-02,1,N,23H,60,57,M,20,40,R,,,57,
2022,47764613,156855999,1,2022-07-05,1,N,13B,37,34,F,20,40,U,,,34,
2022,47764614,156855999,2,2022-07-05,1,N,13A,35,32,F,20,40,U,,,32,
2022,47764615,156855999,3,2022-07-05,1,N,13A,36,33,F,20,20,U,,,33,
2022,47764586,156855884,1,2022-07-02,1,N,520,22,19,M,20,40,R,,,19,
2022,47764587,156855889,1,2022-07-02,1,N,13B,37,34,F,20,40,U,,,34,
2022,47764585,156855881,1,2022-07-02,1,N,13C,23,20,M,10,10,N,,,20,
2022,47764595,156855914,1,2022-07-02,1,N,13B,54,51,M,20,20,R,,,51,
2022,47764522,156855452,1,2022-07-02,3,M,13C,44,41,M,20,20,U,,,41,
2022,47764658,156856153,1,2022-07-02,1,N,13B,33,30,F,40,40,U,,,30,
2022,47764668,156856209,1,2022-07-02,1,N,520,23,20,M,20,20,U,,,20,
2022,47764611,156855985,1,2022-07-02,1,N,290,41,38,F,20,40,U,,,38,
2022,47764712,156856393,1,2022-07-02,1,N,290,53,50,M,20,20,R,,,50,
2022,47764654,156856136,1,2022-07-03,1,N,290,64,61,M,20,40,U,,,61,
2022,47764588,156855893,1,2022-07-03,1,N,13C,55,52,F,20,40,R,,,52,
2022,47764642,156856080,1,2022-07-03,1,N,13B,35,32,M,20,20,R,,,32,
2022,47764633,156856044,1,2022-07-03,1,N,11D,53,50,M,98,10,U,,,50,
2022,47764653,156856134,1,2022-07-03,1,N,520,22,19,M,20,20,U,,,19,
2022,47764662,156856165,1,2022-07-03,1,N,13C,70,67,M,20,20,R,,,67,
2022,47764617,156856003,1,2022-07-03,1,N,520,31,28,M,20,20,R,,,28,
2022,47764591,156855899,1,2022-07-03,1,N,13B,31,28,F,20,20,U,,,28,
2022,48980481,161264246,1,2022-07-03,1,N,120,19,16,F,20,20,N,R,,16,
2022,47764612,156855990,1,2022-07-03,1,N,13B,31,28,M,98,10,U,,,28,
2022,47764651,156856120,1,2022-07-03,1,N,23H,43,40,M,20,20,R,,,40,
2022,47764644,156856087,1,2022-07-03,1,N,13B,27,24,M,20,20,R,,,24,
2022,47764584,156855871,1,2022-07-03,1,N,23H,60,57,M,20,20,R,,,57,
2022,47764589,156855894,1,2022-07-03,1,N,11D,48,45,M,20,40,R,,,45,
2022,48102271,158095991,1,2022-07-03,1,N,13B,38,35,F,10,10,R,,,35,
2022,48102272,158095991,2,2022-07-03,1,N,13B,46,43,M,10,10,U,,,43,
2022,48102213,158095705,1,2022-08-18,1,N,120,22,19,M,20,20,R,,,19,
2022,47764694,156856341,1,2022-07-03,1,N,13A,64,61,F,20,20,R,,,61,
2022,47764590,156855898,1,2022-07-03,1,N,13B,59,56,F,20,20,U,,,56,
2022,48102223,158095742,1,2022-07-03,1,N,13B,44,41,M,20,10,N,,,41,
2022,47764631,156856041,1,2022-07-03,1,N,35A,21,18,M,20,40,R,,,18,
2022,47764665,156856194,1,2022-07-03,1,N,35A,60,57,F,20,20,R,,,57,
2022,47764646,156856093,1,2022-07-03,1,N,520,57,54,M,20,20,R,,,54,
2022,47764624,156856030,1,2022-07-03,1,N,13B,73,70,M,20,20,R,,,70,
2022,47764593,156855912,1,2022-07-03,1,N,290,37,34,M,20,40,U,,,34,
2022,47764594,156855912,2,2022-07-03,1,N,13B,32,29,M,20,40,U,,,29,
2022,47764652,156856123,1,2022-07-03,1,N,520,19,16,M,20,20,U,R,,16,
2022,47764602,156855927,1,2022-07-03,1,N,23H,30,27,F,20,20,R,,,27,
2022,47764647,156856098,1,2022-07-03,1,N,13B,22,19,F,20,40,U,,,19,
2022,47764607,156855954,1,2022-07-12,3,N,13B,34,31,M,20,20,R,,,31,
2022,47764632,156856043,1,2022-07-03,1,N,520,22,19,M,20,20,U,,,19,
2022,47764630,156856040,1,2022-07-03,1,N,520,26,23,F,20,20,U,,,23,
2022,47764627,156856036,1,2022-07-03,1,N,520,21,18,M,20,40,U,,,18,
2022,47764628,156856037,1,2022-07-03,1,N,13B,60,57,M,20,20,U,,,57,
2022,47764592,156855911,1,2022-07-03,1,N,13B,31,28,F,20,20,R,,,28,
2022,47764609,156855965,1,2022-07-03,1,N,13B,25,22,M,10,20,N,,,22,
2022,48468178,159379487,1,2022-07-13,3,N,13B,48,45,M,20,40,R,,,45,
2022,47764702,156856366,1,2022-07-03,3,N,13B,47,44,M,20,20,R,,,44,
2022,47764641,156856076,1,2022-07-03,1,N,13B,33,30,M,20,20,R,,,30,
2022,47764610,156855976,1,2022-07-03,1,N,13B,28,25,M,20,20,R,,,25,
2022,47764625,156856033,1,2022-07-03,1,N,520,19,16,M,20,40,U,R,,16,
2022,47764626,156856033,2,2022-07-03,1,N,520,22,19,M,20,20,U,,,19,
2022,47764640,156856069,1,2022-07-04,1,N,13B,38,35,M,20,20,U,,,35,
2022,47764635,156856047,1,2022-07-04,3,N,290,39,36,F,20,20,N,,,36,
2022,47764706,156856381,1,2022-07-04,1,N,13A,59,56,M,20,20,R,,,56,
2022,47764684,156856289,1,2022-07-04,1,N,13B,33,30,M,20,20,U,,,30,
2022,47764707,156856384,1,2022-07-04,1,N,13B,41,38,M,20,20,R,,,38,
2022,47764690,156856330,1,2022-07-04,1,N,13B,39,36,M,20,20,R,,,36,
2022,47764678,156856267,1,2022-07-04,1,N,13C,46,43,M,20,20,R,,,43,
2022,47764703,156856368,1,2022-07-05,1,N,290,26,23,M,20,20,R,,,23,
2022,47764659,156856155,1,2022-07-04,1,N,13B,32,29,M,20,20,R,,,29,
2022,47765078,156858489,1,2022-07-04,1,N,23C,38,35,F,20,20,R,,,35,
2022,47764491,156855206,1,2022-07-05,1,M,11D,27,24,M,20,20,U,,,24,
2022,47764499,156855279,1,2022-07-05,1,M,11D,27,24,M,20,20,U,,,24,
2022,47764674,156856244,1,2022-07-04,1,N,13B,56,53,M,20,20,U,,,53,
2022,47764675,156856244,2,2022-07-04,1,N,13B,25,22,M,20,20,U,,,22,
2022,47764488,156855189,1,2022-07-05,1,M,11D,27,24,M,20,20,U,,,24,
2022,47764724,156856436,1,2022-07-04,1,N,290,30,27,M,20,20,R,,,27,
2022,47764672,156856226,1,2022-07-04,1,N,13B,41,38,F,20,20,R,,,38,
2022,47764697,156856353,1,2022-07-04,1,N,520,32,29,M,20,20,U,,,29,
2022,47764685,156856298,1,2022-07-04,1,N,13B,47,44,M,20,20,U,,,44,
2022,51560136,170434137,1,2022-07-04,1,N,35A,32,29,M,20,20,R,,,29,
2022,48102233,158095772,1,2022-07-04,1,N,35A,26,23,M,20,20,R,,,23,
2022,47764686,156856299,1,2022-07-04,1,N,13B,34,31,M,20,20,U,,,31,
2022,47764679,156856268,1,2022-07-04,1,N,520,35,32,M,20,40,U,,,32,
